MEDV	Linear Regression	SVM	Fold	SVM (1)	Linear Regression (1)	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	LSTAT
17.6	17.953406438433138	17.193708386886954	2	17.80384414771396	16.92560585355055	0.20608	22.0	5.86	0.0	0.431	5.593	76.5	7.9549	7.0	330.0	19.1	372.49	12.5
18.7	20.443555762770753	18.372588028846515	2	18.291938903189276	20.691839433547806	0.22212	0.0	10.01	0.0	0.547	6.092	95.4	2.548	6.0	432.0	17.8	396.9	17.09
50.0	26.543473714043696	17.94303500950592	2	17.442535797191606	25.68039283662049	9.2323	0.0	18.1	0.0	0.631	6.216	100.0	1.1691	24.0	666.0	20.2	366.15	9.53
20.4	19.776068728815936	18.559150548059236	2	18.25731321679668	20.280243910745426	0.13058	0.0	10.01	0.0	0.547	5.872	73.1	2.4775	6.0	432.0	17.8	338.63	15.37
17.4	22.305619594987895	20.519708351468584	2	18.79382616548663	22.50207290570617	1.20742	0.0	19.58	0.0	0.605	5.875	94.6	2.4259	5.0	403.0	14.7	292.29	14.43
41.3	33.38203711306075	26.219998008863058	2	25.5742181435626	33.07807602644712	1.22358	0.0	19.58	0.0	0.605	6.943	97.4	1.8773	5.0	403.0	14.7	363.43	4.59
26.6	26.80304146713196	26.323600976724265	2	25.317779074543	27.104084777667087	0.12744	0.0	6.91	0.0	0.448	6.77	2.9	5.7209	3.0	233.0	17.9	385.41	4.84
37.3	33.62426977476225	27.413437146802316	2	27.99727841018182	35.14141140016021	0.07886	80.0	4.95	0.0	0.411	7.148	27.7	5.1167	4.0	245.0	19.2	396.9	3.56
18.2	19.26140297456612	17.923400607774674	2	18.159862725857078	18.88560141163688	0.7258	0.0	8.14	0.0	0.538	5.727	69.5	3.7965	4.0	307.0	21.0	390.95	11.28
13.1	15.193639779270903	12.283775974348083	2	11.389709718940903	15.628837766344791	23.6482	0.0	18.1	0.0	0.671	6.38	96.2	1.3861	24.0	666.0	20.2	396.9	23.69
22.9	28.403309357921696	24.551839170029567	2	24.257450353542378	29.165514277299263	0.04203	28.0	15.04	0.0	0.464	6.442	53.6	3.6659	4.0	270.0	18.2	395.01	8.16
19.3	22.172150091373737	20.414172899190145	2	20.145906403949397	22.010543808945823	0.17142	0.0	6.91	0.0	0.448	5.682	33.8	5.1004	3.0	233.0	17.9	396.9	10.21
22.2	23.17636970394851	22.758146255192425	2	22.192273614784163	22.188212786224167	0.05083	0.0	5.19	0.0	0.515	6.316	38.1	6.4584	5.0	224.0	20.2	389.71	5.68
16.1	21.51230536521752	16.60110454006753	2	15.94414358917802	21.976890924487424	6.44405	0.0	18.1	0.0	0.584	6.425	74.8	2.2004	24.0	666.0	20.2	97.95	12.03
24.0	30.57022887464631	28.132517455132962	2	28.050668223255975	30.126669111635355	0.00632	18.0	2.31	0.0	0.538	6.575	65.2	4.09	1.0	296.0	15.3	396.9	4.98
19.7	13.582188409468031	15.041643832222181	2	15.117874332380712	14.054218630158093	0.2896	0.0	9.69	0.0	0.585	5.39	72.9	2.7986	6.0	391.0	19.2	396.9	21.14
20.6	21.659942612403636	19.20149404673242	2	18.83754475638282	21.262732581560314	4.83567	0.0	18.1	0.0	0.583	5.905	53.2	3.1523	24.0	666.0	20.2	388.22	11.45
10.8	11.582414404501389	10.731992898073152	2	9.309483733756235	11.815017198517694	12.8023	0.0	18.1	0.0	0.74	5.854	96.6	1.8956	24.0	666.0	20.2	240.52	23.79
28.4	28.59622612977921	26.64898198814582	2	26.281228823695862	28.671681188143886	0.12204	0.0	2.89	0.0	0.445	6.625	57.8	3.4952	2.0	276.0	18.0	357.98	6.65
25.0	25.443008955251237	22.032282823407595	2	20.492752595065582	25.475193384536606	2.924	0.0	19.58	0.0	0.605	6.101	93.0	2.2834	5.0	403.0	14.7	240.16	9.81
13.8	17.470646731894494	14.065541398522022	2	13.281401454685474	16.994707649899144	8.05579	0.0	18.1	0.0	0.584	5.427	95.4	2.4298	24.0	666.0	20.2	352.58	18.14
48.5	40.70513842524724	29.450187959738827	2	30.96384760218229	42.52238170380291	0.0351	95.0	2.68	0.0	0.4161	7.853	33.2	5.118	4.0	224.0	14.7	392.78	3.81
13.4	16.217092119135337	14.989951558345565	2	14.0155610409237	16.91443883431479	6.71772	0.0	18.1	0.0	0.713	6.749	92.6	2.3236	24.0	666.0	20.2	0.32	17.44
18.7	22.733211746247303	20.424025397060824	2	20.418862417256136	21.948324655446125	0.06151	0.0	5.19	0.0	0.515	5.968	58.5	4.8122	5.0	224.0	20.2	396.9	9.29
5.6	11.420138429192214	11.143953763618521	2	10.150089540661712	11.770906050001354	25.0461	0.0	18.1	0.0	0.693	5.987	100.0	1.5888	24.0	666.0	20.2	396.9	26.77
24.7	22.660176432691227	21.756821742569617	2	21.276137384552875	22.83462612074439	0.17505	0.0	5.96	0.0	0.499	5.966	30.2	3.8473	5.0	279.0	19.2	393.43	10.13
22.6	22.882946955898007	24.190621611286165	2	23.206597581974506	23.191966818302085	0.06724	0.0	3.24	0.0	0.46	6.333	17.2	5.2146	4.0	430.0	16.9	375.21	7.34
21.9	23.802193544112455	22.37831991380211	2	23.055154486545472	24.23874083511745	0.04819	80.0	3.64	0.0	0.392	6.108	32.0	9.2203	1.0	315.0	16.4	392.89	6.57
22.1	27.244001906771164	23.985165425425087	2	23.31251275295959	27.05178469238962	0.79041	0.0	9.9	0.0	0.544	6.122	52.8	2.6403	4.0	304.0	18.4	396.9	5.98
26.4	27.772168530914303	25.579605154048778	2	25.27364109641469	28.551080830912245	0.09266	34.0	6.09	0.0	0.433	6.495	18.4	5.4917	7.0	329.0	16.1	383.61	8.67
19.4	24.14336917787837	20.32398411412965	2	20.332472524828084	23.769085048068582	0.26169	0.0	9.9	0.0	0.544	6.023	90.4	2.834	4.0	304.0	18.4	396.3	11.72
8.1	0.1345313292235204	15.38385389882437	2	13.341233748001525	2.5287814164332474	0.20746	0.0	27.74	0.0	0.609	5.093	98.0	1.8226	4.0	711.0	20.1	318.43	29.68
17.8	19.001117706445616	19.55721036047836	2	18.522760707200717	19.42584108907638	8.98296	0.0	18.1	1.0	0.77	6.212	97.4	2.1222	24.0	666.0	20.2	377.73	17.6
21.5	23.557637378258782	21.650291809266502	2	21.121231911200276	24.70598494854024	0.11069	0.0	13.89	1.0	0.55	5.951	93.8	2.8893	5.0	276.0	16.4	396.9	17.92
10.9	18.171065160327693	13.615805231337596	2	12.627611239052593	18.371616005667242	15.8744	0.0	18.1	0.0	0.671	6.545	99.1	1.5192	24.0	666.0	20.2	396.9	21.08
11.8	8.105893215963086	17.836306949954633	2	15.26054720721103	8.47303868227792	2.77974	0.0	19.58	0.0	0.871	4.903	97.8	1.3459	5.0	403.0	14.7	396.9	29.29
19.8	18.450095304378586	17.852128264799013	2	17.989804562548475	18.40705977966187	0.24522	0.0	9.9	0.0	0.544	5.782	71.7	4.0317	4.0	304.0	18.4	396.9	15.94
17.9	1.0175838465896945	14.076335459530025	2	14.303534320578988	2.57034135449301	18.811	0.0	18.1	0.0	0.597	4.628	100.0	1.5539	24.0	666.0	20.2	28.79	34.37
42.3	34.912293939389805	29.229228012765624	2	30.314388635441812	36.667179389899644	0.02177	82.5	2.03	0.0	0.415	7.61	15.7	6.27	2.0	348.0	14.7	395.38	3.11
23.1	20.65725660776058	21.107955126090218	2	20.57007086881615	20.465079990565574	1.05393	0.0	8.14	0.0	0.538	5.935	29.3	4.4986	4.0	307.0	21.0	386.85	6.58
19.4	19.650220386545726	17.895409805748095	2	18.2518160896126	20.02785799866603	0.26363	0.0	8.56	0.0	0.52	6.229	91.2	2.5451	5.0	384.0	20.9	391.23	15.55
18.5	20.650327945556548	18.065110780617808	2	18.43235220273189	19.95283483087673	0.28392	0.0	7.38	0.0	0.493	5.708	74.3	4.7211	5.0	287.0	19.6	391.13	11.74
21.2	20.15240615221954	20.50720060895726	2	20.39010965277262	20.59904501470346	0.05646	0.0	12.83	0.0	0.437	6.232	53.7	5.0141	5.0	398.0	18.7	386.4	12.34
19.9	20.47985027526638	16.823339966203083	2	16.274025215718222	20.186674999874263	4.34879	0.0	18.1	0.0	0.58	6.167	84.0	3.0334	24.0	666.0	20.2	396.9	16.29
17.2	13.311936973116673	11.847933547558965	2	10.682263727629193	14.018300055921834	7.40389	0.0	18.1	0.0	0.597	5.617	97.9	1.4547	24.0	666.0	20.2	314.64	26.4
10.2	6.635225278964818	11.52837483203266	2	10.331057918790462	6.848388541426829	14.3337	0.0	18.1	0.0	0.7	4.88	100.0	1.5895	24.0	666.0	20.2	372.92	30.62
14.5	14.328962636116657	15.169927484683507	2	15.890272515331432	14.24581252315167	0.98843	0.0	8.14	0.0	0.538	5.813	100.0	4.0952	4.0	307.0	21.0	394.54	19.88
19.9	20.138897786475987	19.366885289352947	2	19.294201824655268	19.584140745889776	0.62739	0.0	8.14	0.0	0.538	5.834	56.5	4.4986	4.0	307.0	21.0	395.62	8.47
8.5	17.142636304485816	13.506152406020629	2	12.370015030114095	16.744375437775673	7.67202	0.0	18.1	0.0	0.693	5.747	98.9	1.6334	24.0	666.0	20.2	393.1	19.92
32.5	32.998457734393114	26.03231863688249	2	26.337784284535733	31.9842854916646	0.10008	0.0	2.46	0.0	0.488	6.563	95.6	2.847	3.0	193.0	17.8	396.9	5.68
36.0	37.40590778002616	28.31794276628499	2	29.424281730859995	36.970123293987704	0.66351	20.0	3.97	0.0	0.647	7.333	100.0	1.8946	5.0	264.0	13.0	383.29	7.79
12.5	19.39536829154552	14.961154177697964	2	14.031393069044288	19.331751814132446	5.87205	0.0	18.1	0.0	0.693	6.405	96.0	1.6768	24.0	666.0	20.2	396.9	19.37
27.5	31.069184725958813	25.98595373836278	2	25.542050690209535	31.877622777849766	0.62356	0.0	6.2	1.0	0.507	6.879	77.7	3.2721	8.0	307.0	17.4	390.39	9.93
20.6	19.257790606348365	19.09218898170638	2	18.76077605202497	19.14055731231347	2.37857	0.0	18.1	0.0	0.583	5.871	41.9	3.724	24.0	666.0	20.2	370.73	13.34
17.5	18.679999880090858	17.1391548558054	2	17.064627677523728	18.729402890488032	0.17783	0.0	9.69	0.0	0.585	5.569	73.5	2.3999	6.0	391.0	19.2	395.77	15.1
16.5	21.65029088378018	24.43026568569453	2	23.98796286532005	21.107997080151204	0.02498	0.0	1.89	0.0	0.518	6.54	59.7	6.2669	1.0	422.0	15.9	389.96	8.65
23.8	25.254881592239528	23.771817683962887	2	23.3470193197013	24.904059994017896	0.1676	0.0	7.38	0.0	0.493	6.426	52.3	4.5404	5.0	287.0	19.6	396.9	7.2
18.3	20.240568755724816	18.220879160762845	2	17.99331305534914	20.536532609829308	0.17134	0.0	10.01	0.0	0.547	5.928	88.2	2.4631	6.0	432.0	17.8	344.91	15.76
14.6	7.778020701118834	17.811453413736913	2	15.234966326682578	8.204006380610593	2.36862	0.0	19.58	0.0	0.871	4.926	95.7	1.4608	5.0	403.0	14.7	391.71	29.53
19.6	22.23528767550626	20.066880490451176	2	20.09394874015835	21.60393733727954	0.10328	25.0	5.13	0.0	0.453	5.927	47.2	6.932	8.0	284.0	19.7	396.9	9.22
20.0	22.35689833986102	20.642477070222533	2	20.601459647772685	22.689787824483197	0.10153	0.0	12.83	0.0	0.437	6.279	74.5	4.0522	5.0	398.0	18.7	373.66	11.97
19.5	21.165421695514077	20.0266612596941	2	19.92511212047224	20.491510007909334	0.03427	0.0	5.19	0.0	0.515	5.869	46.3	5.2311	5.0	224.0	20.2	396.9	9.8
30.7	31.00473005958795	26.415385941774613	2	27.327826067208868	31.314181207529675	0.7857	20.0	3.97	0.0	0.647	7.014	84.6	2.1329	5.0	264.0	13.0	384.07	14.79
21.2	22.328458707133723	20.3520615268718	2	20.087604782999286	21.88205894832348	3.67367	0.0	18.1	0.0	0.583	6.312	51.9	3.9917	24.0	666.0	20.2	388.62	10.58
31.7	33.84127482086637	30.613274371990308	2	30.713090800842327	33.333634802778874	0.46296	0.0	6.2	0.0	0.504	7.412	76.9	3.6715	8.0	307.0	17.4	376.14	5.25
12.1	18.32058157967888	13.843466631443325	2	12.750141152047219	18.32730822260144	9.59571	0.0	18.1	0.0	0.693	6.404	100.0	1.639	24.0	666.0	20.2	376.11	20.31
23.2	22.451871370675825	18.450559480175084	2	18.068184900649502	22.311884395748088	3.56868	0.0	18.1	0.0	0.58	6.437	75.0	2.8965	24.0	666.0	20.2	393.37	14.36
11.3	13.967396271622327	12.31678089840265	2	11.025318966056782	13.786749970776125	9.18702	0.0	18.1	0.0	0.7	5.536	100.0	1.5804	24.0	666.0	20.2	396.9	23.6
20.1	21.79801391876874	18.87674097497962	2	19.11335207088094	21.86640585275078	0.1396	0.0	8.56	0.0	0.52	6.167	90.0	2.421	5.0	384.0	20.9	392.69	12.33
13.6	11.074702391712457	17.589565242361665	2	15.558243381636554	12.583688936415584	0.10574	0.0	27.74	0.0	0.609	5.983	98.8	1.8681	4.0	711.0	20.1	390.11	18.07
18.8	20.713479376318645	18.176433211934146	2	18.038049773396157	20.873619480376043	0.12329	0.0	10.01	0.0	0.547	5.913	92.9	2.3534	6.0	432.0	17.8	394.95	16.21
24.7	24.993088618923263	23.455981262392505	2	24.1941088356359	25.33415409300075	0.02055	85.0	0.74	0.0	0.41	6.383	35.7	9.1876	2.0	313.0	17.3	396.9	5.77
22.7	22.217730433177653	20.969620518632826	2	20.126339653131016	22.050071616315225	5.20177	0.0	18.1	1.0	0.77	6.127	83.4	2.7227	24.0	666.0	20.2	395.43	11.48
23.7	27.6543285028567	21.475860191430748	2	21.409357361950562	27.04243144678361	5.70818	0.0	18.1	0.0	0.532	6.75	74.9	3.3317	24.0	666.0	20.2	393.07	7.74
22.0	21.347820726874772	20.061800955911373	2	19.086664964003933	22.03216649774612	0.06899	0.0	25.65	0.0	0.581	5.87	69.7	2.2577	2.0	188.0	19.1	389.15	14.37
46.0	38.76174290168519	27.102018358961672	2	28.013444035855308	39.73920432019529	0.06129	20.0	3.33	1.0	0.4429	7.645	49.7	5.2119	5.0	216.0	14.9	377.07	3.01
34.9	28.494290122475135	25.72628722507456	2	26.665942431683497	30.0652294783284	0.0315	95.0	1.47	0.0	0.403	6.975	15.3	7.6534	3.0	402.0	17.0	396.9	4.56
22.7	24.971395393909685	21.595287326396626	2	20.06205055059678	24.681749677229963	2.24236	0.0	19.58	0.0	0.605	5.854	91.8	2.422	5.0	403.0	14.7	395.11	11.64
13.8	5.553002651793626	12.577493690474915	2	11.407614985742985	6.345285092075883	11.1081	0.0	18.1	0.0	0.668	4.906	100.0	1.1742	24.0	666.0	20.2	396.9	34.77
44.8	38.110158014301305	32.13613748727566	2	32.83966684452588	38.09384780556975	0.31533	0.0	6.2	0.0	0.504	8.266	78.3	2.8944	8.0	307.0	17.4	385.05	4.14
23.3	26.53849189315376	22.682889335104523	2	21.316146091817693	25.499941568127138	1.42502	0.0	19.58	0.0	0.871	6.51	100.0	1.7659	5.0	403.0	14.7	364.31	7.39
24.5	21.55278738481216	21.851427686977157	2	21.795164236218454	21.184807700329298	0.16439	22.0	5.86	0.0	0.431	6.433	49.1	7.8265	7.0	330.0	19.1	374.71	9.52
21.8	20.53044917256025	19.35123105551433	2	19.02855974064459	20.688164599476032	0.17331	0.0	9.69	0.0	0.585	5.707	54.0	2.3817	6.0	391.0	19.2	396.9	12.01
50.0	39.067538625720545	23.97108003172867	2	25.03736658034762	40.42570856854228	1.51902	0.0	19.58	1.0	0.605	8.375	93.9	2.162	5.0	403.0	14.7	388.45	3.32
29.1	30.639888080391337	26.850979360232174	2	27.103697269448766	31.607708301934444	0.01439	60.0	2.93	0.0	0.401	6.604	18.8	6.2196	1.0	265.0	15.6	376.7	4.38
23.2	25.784852339268923	23.399939441129305	2	23.0192052808532	25.605783112537562	0.07022	0.0	4.05	0.0	0.51	6.02	47.2	3.5549	5.0	296.0	16.6	393.23	10.11
17.1	17.577168310622046	14.180132377218985	2	13.1240016423099	17.292167737981526	9.72418	0.0	18.1	0.0	0.74	6.406	97.2	2.0651	24.0	666.0	20.2	385.96	19.52
50.0	41.47548264318142	24.368012481044165	2	26.017944395764754	44.337043514757156	0.01501	90.0	1.21	1.0	0.401	7.923	24.8	5.885	1.0	198.0	13.6	395.52	3.16
18.4	15.422460945741939	17.028778838956388	2	15.810201010162238	15.7778001605223	0.32982	0.0	21.89	0.0	0.624	5.822	95.4	2.4699	4.0	437.0	21.2	388.69	15.03
25.0	22.792767573706843	23.460721155662178	2	23.34140341664316	22.450986004907655	0.1265	25.0	5.13	0.0	0.453	6.762	43.4	7.9809	8.0	284.0	19.7	395.58	9.5
50.0	35.408419616031885	32.335594569453185	2	32.48732011844692	35.6150685559915	0.05602	0.0	2.46	0.0	0.488	7.831	53.6	3.1992	3.0	193.0	17.8	392.63	4.45
23.1	24.14322207189347	19.534030912289293	2	19.986529376823725	23.682897302437603	0.13914	0.0	4.05	0.0	0.51	5.572	88.5	2.5961	5.0	296.0	16.6	396.9	14.69
12.7	12.881856955538368	13.90637763442461	2	13.128580682926579	13.325085992656767	4.66883	0.0	18.1	0.0	0.713	5.976	87.9	2.5806	24.0	666.0	20.2	10.48	19.01
23.2	25.62390815311195	24.151316410817195	3	23.0192052808532	25.605783112537562	0.07022	0.0	4.05	0.0	0.51	6.02	47.2	3.5549	5.0	296.0	16.6	393.23	10.11
15.6	14.866606593082054	16.500695940949914	3	16.892659124442805	16.10884149867406	0.75026	0.0	8.14	0.0	0.538	5.924	94.1	4.3996	4.0	307.0	21.0	394.33	16.3
25.0	29.555476563223042	24.974964869271417	3	23.63953880712238	29.161678155613014	0.02875	28.0	15.04	0.0	0.464	6.211	28.9	3.6659	4.0	270.0	18.2	396.33	6.21
19.2	23.590957237804673	21.586611614908573	3	20.632212610114333	23.81737346796367	0.15098	0.0	10.01	0.0	0.547	6.021	82.6	2.7474	6.0	432.0	17.8	394.51	10.3
19.8	22.35571671511201	20.459632929085224	3	20.146007141646436	23.014753987463678	0.12802	0.0	8.56	0.0	0.52	6.474	97.1	2.4329	5.0	384.0	20.9	395.24	12.27
24.8	27.192127956663743	26.189690051566412	3	24.819603458778204	26.80003817558009	0.04297	52.5	5.32	0.0	0.405	6.565	22.9	7.3172	6.0	293.0	16.6	371.72	9.51
14.3	13.224115965114255	16.29160163319536	3	14.659752474426222	14.047233190889457	0.88125	0.0	21.89	0.0	0.624	5.637	94.7	1.9799	4.0	437.0	21.2	396.9	18.34
14.1	16.048543522680877	13.684229166880472	3	13.363186411048211	16.138966831378625	4.75237	0.0	18.1	0.0	0.713	6.525	86.5	2.4358	24.0	666.0	20.2	50.92	18.13
25.0	25.0405210605861	24.429231085878083	3	23.54271384309796	24.99568768919103	0.34109	0.0	7.38	0.0	0.493	6.415	40.1	4.7211	5.0	287.0	19.6	396.9	6.12
29.6	24.68154854180611	22.79797026094794	3	22.755947586541936	25.218671087730527	0.06047	0.0	2.46	0.0	0.488	6.153	68.8	3.2797	3.0	193.0	17.8	387.11	13.15
22.2	24.017918712895025	23.771554012256747	3	23.01429972369159	24.135066046184956	0.1029	30.0	4.93	0.0	0.428	6.358	52.9	7.0355	6.0	300.0	16.6	372.75	11.22
32.0	34.74841995171766	30.005326426754053	3	29.244360266557337	34.23105334902415	0.09604	40.0	6.41	0.0	0.447	6.854	42.8	4.2673	4.0	254.0	17.6	396.9	2.98
21.2	22.63342969507376	22.2696065135077	3	21.60364151678688	22.714983318643114	0.12269	0.0	6.91	0.0	0.448	6.069	40.0	5.7209	3.0	233.0	17.9	389.39	9.55
29.8	25.22553266019316	20.672409183531702	3	20.217032983542076	25.21314734957648	4.64689	0.0	18.1	0.0	0.614	6.98	67.6	2.5329	24.0	666.0	20.2	374.68	11.66
22.0	29.17242102877968	27.34776520222252	3	25.983500969863393	28.822525686441523	0.03537	34.0	6.09	0.0	0.433	6.59	40.4	5.4917	7.0	329.0	16.1	395.75	9.5
31.1	33.04788495935322	29.00928039839517	3	27.70156273037666	31.87343737877041	0.02187	60.0	2.93	0.0	0.401	6.8	9.9	6.2196	1.0	265.0	15.6	393.37	5.03
19.3	16.01396926211542	20.907184518032754	3	19.825464724878202	16.885925923890508	0.37578	0.0	10.59	1.0	0.489	5.404	88.6	3.665	4.0	277.0	18.6	395.24	23.98
20.6	16.61414479818773	20.97011043125664	3	21.073802440998712	17.23042932275086	0.10659	80.0	1.91	0.0	0.413	5.936	19.5	10.5857	4.0	334.0	22.0	376.04	5.57
19.7	13.041946361483514	15.573901598286369	3	15.117874332380712	14.054218630158093	0.2896	0.0	9.69	0.0	0.585	5.39	72.9	2.7986	6.0	391.0	19.2	396.9	21.14
17.8	8.908532801561794	16.88765809568345	3	14.994135128666228	9.339174181458965	2.33099	0.0	19.58	0.0	0.871	5.186	93.8	1.5296	5.0	403.0	14.7	356.99	28.32
22.6	27.301089205093863	25.48942418888629	3	24.992424649958522	27.276804289183524	0.04684	0.0	3.41	0.0	0.489	6.417	66.1	3.0923	2.0	270.0	17.8	392.18	8.81
34.9	31.12262861666916	27.169944263681842	3	26.665942431683497	30.0652294783284	0.0315	95.0	1.47	0.0	0.403	6.975	15.3	7.6534	3.0	402.0	17.0	396.9	4.56
33.4	28.759041619336966	27.581319148197544	3	27.30932376375724	28.42972617814415	0.03237	0.0	2.18	0.0	0.458	6.998	45.8	6.0622	3.0	222.0	18.7	394.63	2.94
20.0	19.839475792856973	20.50798634304922	3	19.78330538514478	20.091885012944356	0.18836	0.0	6.91	0.0	0.448	5.786	33.3	5.1004	3.0	233.0	17.9	396.9	14.15
13.8	11.948216337880883	17.85945172764425	3	15.585018595062389	11.538288396594346	2.37934	0.0	19.58	0.0	0.871	6.13	100.0	1.4191	5.0	403.0	14.7	172.91	27.8
11.7	16.668210334239056	12.890249461916126	3	12.571412373596552	16.612352092340174	13.9134	0.0	18.1	0.0	0.713	6.208	95.0	2.2222	24.0	666.0	20.2	100.63	15.17
22.0	27.816605907200653	26.44126879699495	3	25.148283941726213	27.173725778416006	0.01096	55.0	2.25	0.0	0.389	6.453	31.9	7.3073	1.0	300.0	15.3	394.72	8.23
17.2	12.717543727272734	11.938329363613013	3	10.682263727629193	14.018300055921834	7.40389	0.0	18.1	0.0	0.597	5.617	97.9	1.4547	24.0	666.0	20.2	314.64	26.4
50.0	25.13912359724154	17.821178098587417	3	17.442535797191606	25.68039283662049	9.2323	0.0	18.1	0.0	0.631	6.216	100.0	1.1691	24.0	666.0	20.2	366.15	9.53
16.4	18.74461068732452	15.388138161577913	3	14.721940064515408	19.089137974464396	4.81213	0.0	18.1	0.0	0.713	6.701	90.0	2.5975	24.0	666.0	20.2	255.23	16.42
22.0	27.273726379024087	27.082039005331588	3	26.518273842356926	27.074968178678304	0.11329	30.0	4.93	0.0	0.428	6.897	54.3	6.3361	6.0	300.0	16.6	391.25	11.38
28.5	34.678463659134756	27.597319339273994	3	27.01014068424055	34.341964168921635	0.03502	80.0	4.95	0.0	0.411	6.861	27.9	5.1167	4.0	245.0	19.2	396.9	3.33
22.2	21.865661796159465	22.621951283524066	3	22.192273614784163	22.188212786224167	0.05083	0.0	5.19	0.0	0.515	6.316	38.1	6.4584	5.0	224.0	20.2	389.71	5.68
35.4	34.996099352131054	30.883884317865892	3	29.884994739329507	34.22697806150187	0.03705	20.0	3.33	0.0	0.4429	6.968	37.2	5.2447	5.0	216.0	14.9	392.23	4.59
8.8	2.5706724550223825	12.899744185449231	3	11.317144659832133	3.9361014910091185	20.0849	0.0	18.1	0.0	0.7	4.368	91.2	1.4395	24.0	666.0	20.2	285.83	30.63
19.1	16.55874255199579	14.844085738784745	3	14.029776921530157	16.857470945953274	15.5757	0.0	18.1	0.0	0.58	5.926	71.0	2.9084	24.0	666.0	20.2	368.74	18.13
20.3	22.041357083298138	21.55065675009771	3	20.282992037285755	21.898653991776673	0.08387	0.0	12.83	0.0	0.437	5.874	36.6	4.5026	5.0	398.0	18.7	396.06	9.1
22.6	24.140359339874536	25.256206641745646	3	23.206597581974506	23.191966818302085	0.06724	0.0	3.24	0.0	0.46	6.333	17.2	5.2146	4.0	430.0	16.9	375.21	7.34
10.4	17.629072825408837	21.228326893317167	3	18.793050774378447	13.751403194702569	88.9762	0.0	18.1	0.0	0.671	6.968	91.9	1.4165	24.0	666.0	20.2	396.9	17.21
21.7	21.825606640257334	22.555337432097332	3	21.396959194589275	22.2608784911696	0.17446	0.0	10.59	1.0	0.489	5.96	92.1	3.8771	4.0	277.0	18.6	393.25	17.27
18.4	18.076670171583267	15.553452916089537	3	14.554053346225867	19.026051311135966	5.66637	0.0	18.1	0.0	0.74	6.219	100.0	2.0048	24.0	666.0	20.2	395.69	16.59
14.4	2.112170197791542	15.077103111459618	3	13.646240698204506	3.6992720252667226	1.62864	0.0	21.89	0.0	0.624	5.019	100.0	1.4394	4.0	437.0	21.2	396.9	34.41
8.3	12.935025712232992	13.072939808097221	3	11.379759020173113	13.467833486760355	24.8017	0.0	18.1	0.0	0.693	5.349	96.0	1.7028	24.0	666.0	20.2	396.9	19.77
8.8	9.527435190585066	20.975964752533216	3	18.297639735532435	6.6218880451766395	73.5341	0.0	18.1	0.0	0.679	5.957	100.0	1.8026	24.0	666.0	20.2	16.45	20.62
23.0	22.958111920821054	20.253553628808454	3	19.578331108408126	23.385111531085514	5.82401	0.0	18.1	0.0	0.532	6.242	64.7	3.4242	24.0	666.0	20.2	396.9	10.74
23.2	21.70965205575074	18.774229607200407	3	18.068184900649502	22.311884395748088	3.56868	0.0	18.1	0.0	0.58	6.437	75.0	2.8965	24.0	666.0	20.2	393.37	14.36
20.4	20.081890818550384	19.354544133941	3	18.25731321679668	20.280243910745426	0.13058	0.0	10.01	0.0	0.547	5.872	73.1	2.4775	6.0	432.0	17.8	338.63	15.37
